Frame,cx,cy,w,h
46340,0.373052299,0.696020007,0.021342516,0.035893917
46341,0.366700292,0.648551226,0.020293444,0.035209239
46342,0.356161118,0.594373703,0.021521151,0.037039578
46343,0.347533345,0.536126852,0.020777017,0.036264896
46344,0.34041357,0.487750798,0.019273162,0.034844458
46345,0.338142216,0.442822486,0.018318534,0.033083081
46346,0.330809951,0.425380945,0.018114537,0.033052832
46347,0.328004688,0.41767931,0.018768013,0.03468588
46348,0.330677927,0.419782639,0.019240141,0.034868985
46349,0.340362906,0.436592698,0.019319713,0.034935921
46350,0.346603096,0.472956419,0.021449089,0.041182846
46351,0.361368865,0.529459476,0.020638585,0.037492812
46352,0.373115122,0.583776116,0.018340647,0.037138641
46353,0.386209786,0.625899315,0.020745188,0.0382061
46354,0.393195033,0.645819664,0.018903404,0.033774734
46355,0.395256341,0.642965555,0.019687504,0.034481108
46356,0.389980614,0.612839758,0.017770559,0.03288722
46357,0.382334709,0.556200087,0.01651597,0.031549454
46360,0.358380139,0.284504652,0.018987924,0.033322394
46361,0.35628733,0.212081909,0.019103348,0.032560289
46363,0.383327842,0.229057908,0.017925918,0.030141726
46364,0.372669965,0.377619743,0.020902514,0.042152464
46365,0.374405086,0.573320866,0.018485427,0.035186589
46366,0.411580712,0.646694183,0.019359171,0.034742475
46367,0.419924796,0.599358141,0.022361368,0.038664937
46368,0.428316474,0.549961686,0.021999478,0.039029479
46369,0.438625962,0.509420514,0.021168172,0.036914468
46370,0.44808805,0.473075897,0.021480381,0.038180172
46371,0.458623648,0.437111795,0.021114469,0.036748081
46372,0.468252718,0.415796727,0.02247566,0.039564073
46373,0.477113128,0.396534234,0.021490663,0.037832081
46374,0.485278726,0.382254839,0.020270079,0.035501063
46375,0.493178606,0.372271657,0.019641489,0.033786923
46376,0.504097283,0.365537286,0.01939711,0.032622069
46377,0.510264635,0.364234686,0.019337296,0.031853884
46378,0.519137502,0.365683675,0.018949986,0.031513721
46380,0.585518122,0.48093611,0.019750416,0.032771558
46381,0.609849155,0.415158361,0.019878626,0.033269048
46382,0.630925417,0.358614981,0.019010544,0.03157571
46383,0.661875725,0.291357636,0.016946077,0.02744475
46384,0.690028667,0.238812327,0.017929554,0.027878508
46385,0.716507912,0.187903836,0.018752456,0.030115902
46386,0.742662549,0.140112445,0.019230068,0.032641448
46387,0.772633553,0.094152614,0.021097004,0.034930199
46388,0.801279664,0.05210169,0.021631777,0.036321007
46389,0.832320452,0.014538137,0.02041477,0.035095606
46591,0.952075064,0.43426913,0.018808484,0.029686898
47121,0.028743552,0.336623073,0.015204366,0.027219653
47124,0.709518909,0.369183838,0.018258631,0.033843845
47126,0.043020234,0.339463651,0.016039025,0.027555943
47127,0.046375602,0.338882327,0.016693529,0.028122753
47128,0.049094789,0.337577105,0.017030049,0.028817981
47129,0.054617163,0.337084651,0.017237253,0.02924329
47130,0.058316149,0.337457299,0.018076573,0.02906993
47131,0.06263037,0.339290321,0.016988754,0.028806835
47132,0.069004968,0.338920653,0.017571066,0.028688073
47133,0.071078874,0.340645552,0.018209364,0.028844714
47135,0.075448997,0.33970505,0.017603055,0.028592765
47137,0.086669207,0.341383398,0.015493318,0.027200937
47138,0.089336433,0.339742094,0.015339062,0.027064383
47139,0.090852432,0.339648187,0.015436009,0.027000904
47140,0.093700923,0.339264452,0.015846878,0.027572632
47141,0.097023778,0.341852188,0.015982151,0.027864009
47142,0.100906938,0.337079823,0.016481966,0.027500391
47143,0.103269756,0.339619309,0.016788907,0.028005481
47161,0.602159262,0.346520841,0.017623365,0.029200733
47162,0.595478415,0.351165235,0.017209291,0.029342264
47164,0.588535547,0.349336863,0.016642153,0.030042857
47166,0.582057297,0.338396937,0.016944051,0.030188203
47167,0.58239764,0.337728769,0.016365886,0.029417515
47170,0.57523942,0.321317971,0.016699493,0.028835505
47171,0.574584842,0.31854412,0.016274273,0.027771652
47172,0.165654629,0.366808236,0.016874686,0.028359443
47172,0.159524292,0.350992143,0.015849233,0.028355926
47172,0.574492335,0.318668127,0.016486049,0.028103173
47173,0.16612345,0.363130212,0.016756713,0.028633863
47173,0.161187798,0.34976542,0.015983582,0.028301001
47174,0.17108494,0.368625998,0.016961873,0.027958155
47174,0.162322894,0.350104392,0.01580286,0.028542131
47175,0.166937515,0.353721291,0.016516507,0.028567076
47176,0.16699858,0.349040627,0.01658687,0.028736234
47177,0.16970095,0.347063333,0.016663253,0.028875828
47178,0.171570554,0.347028434,0.01697883,0.029454619
47179,0.172353223,0.347518682,0.017164439,0.029927105
47180,0.174371287,0.347824574,0.017198145,0.029583782
47181,0.174678773,0.347287655,0.017036214,0.029410928
47181,0.568169951,0.320302457,0.019068301,0.028339207
47182,0.176991701,0.344985723,0.016934916,0.029396266
47182,0.567491233,0.316963941,0.017406225,0.02878505
47183,0.178562328,0.345017016,0.017052144,0.029487401
47184,0.178514868,0.344575763,0.017305806,0.029866457
47185,0.178706855,0.343404472,0.017527476,0.030245155
47185,0.581985593,0.312055707,0.015854299,0.029157847
47186,0.179637015,0.341947138,0.01739867,0.029835433
47186,0.582872272,0.314982474,0.015803933,0.029394686
47187,0.180829406,0.342185795,0.01727505,0.029500276
47187,0.585492373,0.315840244,0.015287042,0.02966243
47188,0.182093978,0.341952741,0.017186061,0.02910319
47188,0.584401846,0.319138348,0.015381038,0.029728025
47189,0.182604015,0.341670662,0.017170593,0.028923452
47190,0.184091032,0.342319548,0.016868442,0.028434366
47191,0.183850825,0.34276709,0.016968414,0.029093742
47191,0.582662821,0.323863685,0.014833152,0.028873026
47192,0.183575079,0.343579412,0.017575622,0.030094624
47192,0.584956884,0.324829996,0.015196502,0.028831333
47193,0.184195757,0.344955057,0.017986923,0.031145036
47193,0.587468147,0.32739982,0.015334845,0.028582454
47194,0.18590349,0.347083569,0.017508909,0.030393332
47194,0.588211715,0.327854991,0.015539646,0.029049605
47195,0.186414003,0.346993506,0.017851412,0.031218886
47196,0.187878624,0.34763518,0.017428309,0.030595183
47197,0.189515427,0.351596504,0.017020971,0.030071378
47198,0.191583931,0.351804316,0.017481431,0.03102228
47199,0.194133908,0.355299413,0.018129125,0.032876551
47200,0.195711866,0.352826476,0.018158942,0.032532841
47201,0.197519079,0.354379207,0.017912358,0.032148898
47201,0.589469492,0.321064353,0.016517639,0.028953612
47202,0.1993507,0.354696691,0.01824078,0.032727808
47203,0.202136815,0.355834395,0.018333718,0.032725215
47204,0.204666749,0.358290732,0.018344134,0.032439619
47205,0.2073493,0.357531011,0.018556938,0.032736033
47205,0.59278363,0.320184767,0.016985416,0.028688222
47206,0.209940881,0.356247723,0.018866852,0.033203244
47206,0.593293786,0.321058691,0.016843855,0.028482288
47207,0.213451967,0.355510592,0.019289583,0.033455104
47207,0.594735444,0.317922592,0.017104626,0.029078811
47208,0.215933084,0.352624118,0.019211784,0.033576459
47208,0.59563452,0.318032146,0.017088652,0.028862327
47209,0.217421547,0.351989567,0.018959671,0.033254713
47209,0.59572053,0.316849142,0.01693207,0.029144943
47210,0.218934387,0.3517555,0.018792987,0.032959133
47210,0.597101808,0.316323638,0.016456306,0.028478384
47211,0.221375316,0.35025984,0.018838033,0.032834172
47211,0.597762823,0.317129016,0.016664326,0.028492332
47212,0.223317951,0.350892246,0.018559948,0.031842798
47212,0.598000884,0.314776927,0.017066419,0.03001672
47213,0.224738553,0.35136801,0.018264174,0.031198949
47213,0.59915781,0.316650331,0.017279029,0.030061007
47214,0.600241661,0.312831163,0.017274678,0.03075397
47214,0.225668371,0.353718579,0.017957762,0.030579984
47215,0.59983176,0.310334563,0.017422557,0.031602651
47215,0.227156907,0.353353143,0.018002167,0.030838758
47216,0.600206614,0.311329961,0.017008126,0.03090778
47216,0.229138047,0.352475047,0.018174171,0.031405181
47217,0.599062562,0.307904691,0.016480327,0.030492783
47217,0.229673564,0.349025965,0.017944589,0.031431019
47218,0.600363255,0.309044659,0.016731679,0.030994892
47218,0.232707426,0.354020894,0.01812315,0.031965554
47219,0.234716803,0.352703065,0.017830357,0.030969083
47220,0.236205071,0.351490021,0.017730325,0.0309093
47220,0.601213455,0.311054587,0.016570628,0.030125022
47221,0.238364831,0.35152787,0.017620623,0.031086594
47221,0.601745188,0.310868561,0.016244292,0.029470176
47222,0.239552721,0.349934042,0.017706066,0.031374276
47223,0.240957052,0.349953353,0.017779335,0.031517088
47224,0.243486524,0.351706862,0.017737135,0.031468302
47225,0.246263534,0.352900326,0.017507955,0.030810893
47226,0.249214143,0.354483664,0.017643571,0.031122595
47227,0.251480222,0.355616182,0.017554209,0.03060782
47228,0.253936201,0.354586244,0.01792188,0.03125751
47229,0.256404608,0.353856176,0.017820135,0.030879319
47230,0.258262247,0.354622513,0.017965659,0.030724108
47231,0.26181531,0.356845677,0.017894447,0.030525416
47232,0.264130175,0.357922375,0.017467976,0.030227929
47233,0.266826808,0.358522952,0.017424196,0.030425429
47234,0.27149272,0.356840789,0.018172354,0.031831652
47235,0.27585575,0.356875479,0.018122673,0.031222135
47236,0.278814435,0.357404917,0.017815262,0.031042397
47237,0.282566309,0.360086739,0.017664671,0.030531913
47238,0.285274327,0.359593034,0.017911166,0.031271905
47239,0.288912773,0.359777033,0.018413305,0.03152582
47240,0.292665213,0.359921545,0.018183887,0.030918419
47241,0.295438588,0.360884935,0.018304825,0.031230509
47242,0.298677206,0.361685216,0.018518597,0.031704366
47243,0.301080525,0.362417877,0.018099278,0.031349033
47244,0.304137528,0.363433897,0.017943114,0.030778795
47245,0.306647658,0.364987314,0.018061846,0.03128919
47246,0.309592485,0.367863774,0.017761797,0.031908214
47247,0.312696606,0.370506346,0.017543375,0.031235009
47248,0.31595546,0.370624304,0.017692506,0.031927258
47249,0.31713596,0.369282186,0.017675996,0.031914204
47250,0.318672955,0.368825734,0.017647892,0.031863987
47251,0.31981194,0.366393983,0.017254144,0.032773137
47252,0.32022801,0.366723359,0.017123997,0.032245189
47253,0.320469201,0.366933882,0.017162591,0.032081753
47254,0.32073763,0.366804659,0.017138064,0.032099277
47255,0.320958078,0.366907179,0.016816288,0.031796455
47256,0.320801973,0.368529737,0.017374247,0.031194955
47257,0.320668399,0.368512988,0.017404705,0.031330854
47258,0.320322633,0.369232953,0.017371386,0.03125158
47259,0.31991154,0.369388819,0.01739338,0.031276077
47260,0.319691062,0.369327903,0.01743117,0.031263292
47261,0.319704771,0.368942142,0.017321736,0.030965954
47262,0.319498122,0.368479729,0.017223448,0.030768901
47263,0.319315553,0.368399203,0.017156243,0.030622423
47264,0.319731742,0.368949771,0.016970038,0.030316025
47265,0.319829643,0.368365765,0.017099231,0.030545354
47266,0.320468664,0.367956966,0.017233044,0.030736566
47267,0.322125614,0.364333749,0.017502546,0.030267358
47268,0.322913826,0.363839865,0.017656177,0.030597001
47269,0.323577166,0.363529325,0.017672926,0.030649036
47270,0.323983192,0.363173127,0.017719358,0.030741632
47271,0.324580848,0.363184422,0.017760307,0.030783236
47272,0.32512331,0.360498726,0.017875999,0.031123102
47273,0.325852722,0.359062374,0.017980158,0.031482726
47274,0.326811135,0.356921852,0.017902523,0.031113207
47275,0.328392208,0.354277611,0.017860621,0.031331182
47276,0.329787672,0.351709366,0.017604411,0.030571312
47277,0.331162065,0.349532187,0.017770231,0.031267852
47278,0.3327564,0.346960187,0.017989606,0.030973077
47384,0.366828203,0.555834293,0.016059667,0.031644166
47385,0.368433625,0.555138648,0.01649344,0.033041
47386,0.367404461,0.557082117,0.01636377,0.032963991
47387,0.366105169,0.562138319,0.016772032,0.033759296
47388,0.364253104,0.571727633,0.015418142,0.033648372
47389,0.364436567,0.580223143,0.015462339,0.034222007
47390,0.364483058,0.577547193,0.015626162,0.033983231
47391,0.364366561,0.571850777,0.016172051,0.034297168
47392,0.363632709,0.571247935,0.015710831,0.03362304
47393,0.362767935,0.577016354,0.014957339,0.033236742
47394,0.362055123,0.582047462,0.014852881,0.033229768
47395,0.361555576,0.580808103,0.014778525,0.0333184
47396,0.360610485,0.575117946,0.01494205,0.032993257
47397,0.358462751,0.572993755,0.015111655,0.032729924
47398,0.356577814,0.576072454,0.014629513,0.032181501
47399,0.354339421,0.578432739,0.014487058,0.031999826
47400,0.353211939,0.578433156,0.014540792,0.031964958
47401,0.35199821,0.575041652,0.01459685,0.031763554
47403,0.349084407,0.581801593,0.0149827,0.031849861
47404,0.348919421,0.582729518,0.015557349,0.032076478
47405,0.347734481,0.579752088,0.015715301,0.031649411
47406,0.347464263,0.574813724,0.015824258,0.031513989
47407,0.347815871,0.572413445,0.016153544,0.03161633
47408,0.348287761,0.572208881,0.016083032,0.031724513
47410,0.348774403,0.566056609,0.016719878,0.029470086
47411,0.350716859,0.563557148,0.017244816,0.030130029
47412,0.351844847,0.56326586,0.016983837,0.030029535
47413,0.353152335,0.56473124,0.016908795,0.029883444
47414,0.353622317,0.56611228,0.016624957,0.029472768
47415,0.354708731,0.566376328,0.0165039,0.029667139
47416,0.355487108,0.56464839,0.017075032,0.029266536
47417,0.356943488,0.562912703,0.016729176,0.029209077
47418,0.35943374,0.562848568,0.016640902,0.030131042
47419,0.361206591,0.565776229,0.01640591,0.030152321
47420,0.363527775,0.565795124,0.016113162,0.030008554
47421,0.36582014,0.565720439,0.015780449,0.029658973
47422,0.36766839,0.565751195,0.015548795,0.029846966
47424,0.376410842,0.563164473,0.01417923,0.029248595
47429,0.387670696,0.573827744,0.014806122,0.029572725
47516,0.369331837,0.60696274,0.016865611,0.033214211
47517,0.376448452,0.656288266,0.01935479,0.03387171
47518,0.379688501,0.693843722,0.02067259,0.034848273
47519,0.378828108,0.715195596,0.019708157,0.03464222
47520,0.375560552,0.709191084,0.019822598,0.034931958
47521,0.371121049,0.680797219,0.019774586,0.033863604
47522,0.362318218,0.630619645,0.020790249,0.035664499
47523,0.352494121,0.570601046,0.020446777,0.035465598
47524,0.346016616,0.51571703,0.020959556,0.0373016
47525,0.343096435,0.467142045,0.018590629,0.033081621
47526,0.337547064,0.433943033,0.017995924,0.032385021
47527,0.331710964,0.420811772,0.018407822,0.032775998
47528,0.328426182,0.408034503,0.018981904,0.034677476
47529,0.332016617,0.414955676,0.019251823,0.035229534
47530,0.341343224,0.438390881,0.018556833,0.034229398
47531,0.349978983,0.478308648,0.021001905,0.039543748
47532,0.363558382,0.5318923,0.01957655,0.035909057
47533,0.376986921,0.584336758,0.017874986,0.036743283
47534,0.390511036,0.622965932,0.019942552,0.035168648
47535,0.39925313,0.637919545,0.019638836,0.034088552
47536,0.398060381,0.632038951,0.020963788,0.035666168
47537,0.393666565,0.595916629,0.018309653,0.03264004
47538,0.386978388,0.525516868,0.017576635,0.031241596
47542,0.379508138,0.189366817,0.018604666,0.031920016
47543,0.374878526,0.202033937,0.022229701,0.038648948
47544,0.360530913,0.336492658,0.021212369,0.039359391
47545,0.358123064,0.530061543,0.018520743,0.037065864
47547,0.410241008,0.6234501,0.022151142,0.036633253
47548,0.418605626,0.573195219,0.022891849,0.040029943
47549,0.426460028,0.527676523,0.02120775,0.03676784
47550,0.435717434,0.483521879,0.022617698,0.039026767
47551,0.441088408,0.441370487,0.020447314,0.03611657
47552,0.451166213,0.411620855,0.02198869,0.03936103
47553,0.458382487,0.386266053,0.021995634,0.037546545
47554,0.462664753,0.363043785,0.022054017,0.037466854
47555,0.468014956,0.342524946,0.02101621,0.035570472
47556,0.473012865,0.326454639,0.020777941,0.035400242
47557,0.476826757,0.315734774,0.02086401,0.03618753
47558,0.481529593,0.308752418,0.020600975,0.035530835
47559,0.485351205,0.305204898,0.020219415,0.034718096
47560,0.488987029,0.305747896,0.020309061,0.034880877
47561,0.492449522,0.311608315,0.020674318,0.035484046
47562,0.495832801,0.321412385,0.019894361,0.033817381
47563,0.498202264,0.33574298,0.020364046,0.034742177
47600,0.482346803,0.205571428,0.018458545,0.028813809
47602,0.489035845,0.215619475,0.018515199,0.029027954
47604,0.491546988,0.222283185,0.017149121,0.028076574
47605,0.489848495,0.223653674,0.01707384,0.028017089
47607,0.488735974,0.23293367,0.018203706,0.02927269
47608,0.487808466,0.241282672,0.019079,0.030231059
47609,0.489843518,0.251217246,0.018787086,0.029778644
47610,0.493226886,0.25007236,0.018549114,0.029127985
47733,0.374822974,0.53204,0.015881717,0.032482982
47734,0.374144375,0.544530034,0.015735149,0.03233546
47735,0.372526109,0.552635193,0.016182095,0.033394992
47736,0.372814149,0.555104554,0.016938508,0.033966064
47737,0.372835904,0.556267321,0.017377079,0.03430891
47738,0.372349739,0.557798028,0.016844183,0.033466995
47739,0.370665729,0.559924722,0.016006112,0.032548785
47740,0.370461524,0.563692331,0.015653074,0.031996489
47741,0.36974293,0.564039826,0.015372455,0.031626344
47742,0.36867553,0.562524557,0.015502274,0.032105863
47743,0.368268788,0.56295979,0.015534014,0.032078922
47744,0.367820829,0.565672457,0.015078366,0.031226039
47754,0.350032926,0.581603765,0.01354751,0.031920731
47755,0.346294105,0.583148301,0.014226526,0.031479716
47756,0.347324252,0.584123135,0.014611095,0.031617939
47757,0.346072257,0.578337073,0.014838964,0.031127036
47758,0.347294867,0.576061845,0.015017629,0.030997634
47759,0.350515246,0.575065017,0.015151322,0.031116903
47760,0.352156997,0.573392034,0.01560989,0.03105396
47761,0.353427112,0.57177937,0.015958399,0.031033337
47762,0.353321701,0.571056902,0.015895247,0.030746698
47763,0.352971017,0.572320879,0.014722049,0.030827045
47852,0.366026461,0.606907129,0.017069578,0.032573164
47853,0.373826265,0.658247471,0.018731505,0.033482015
47854,0.378212512,0.694706202,0.020461559,0.034870327
47855,0.37847504,0.713950694,0.019478738,0.034306884
47856,0.37596643,0.70908308,0.01968509,0.034754932
47857,0.372046411,0.682342291,0.02020523,0.034553468
47858,0.363637626,0.634383202,0.020157427,0.035294473
47859,0.354168862,0.577617288,0.020099163,0.035627425
47860,0.346595228,0.522956073,0.020402998,0.035580277
47861,0.342247009,0.479767501,0.01910916,0.033955097
47862,0.338028491,0.441604912,0.018281192,0.032761455
47863,0.333211243,0.42701748,0.018413693,0.0319013
47866,0.342601925,0.454009265,0.019280374,0.035494626
47867,0.353002787,0.495273709,0.020670801,0.038282007
47868,0.366498053,0.546656013,0.019158155,0.034848332
47869,0.378720224,0.594653308,0.017846316,0.036320448
47870,0.392225891,0.630200267,0.020601034,0.036147654
47871,0.402070612,0.64522779,0.019168794,0.033169806
47872,0.399008036,0.637948811,0.020338625,0.035563946
47873,0.394188493,0.599027038,0.018695652,0.032707691
47874,0.387728453,0.527726173,0.017850667,0.031324923
47878,0.380859286,0.185477495,0.018257618,0.031861916
47879,0.374219894,0.203401506,0.022503465,0.038957581
47880,0.360083997,0.348576844,0.020039707,0.036181539
47881,0.359465122,0.535716593,0.018349558,0.035021305
47883,0.413310826,0.628460824,0.0224787,0.037346721
47884,0.422426671,0.587676525,0.023457587,0.041364729
47885,0.431200653,0.549758077,0.021558702,0.037873387
47886,0.441157371,0.517971694,0.020217896,0.035206795
47887,0.450390339,0.488851339,0.022319436,0.038514555
47888,0.457495987,0.466136307,0.021084726,0.035847723
47889,0.466701269,0.442796946,0.020205945,0.033400834
47890,0.471911609,0.429725885,0.021375746,0.035063654
47891,0.477165133,0.420635402,0.020658374,0.036524087
47892,0.484034151,0.415846407,0.020190656,0.035887629
47893,0.48802796,0.412837654,0.019831777,0.035185814
47894,0.494664013,0.413441718,0.019234806,0.034386516
47895,0.500384271,0.418457508,0.01900661,0.033194572
47896,0.505230248,0.427261889,0.020008594,0.034218282
47897,0.508895159,0.438874125,0.01960206,0.031862587
47898,0.512929976,0.456202924,0.020777225,0.035576731
47899,0.516218185,0.474052131,0.019928694,0.033495188
47932,0.510370314,0.237945005,0.017532945,0.028709799
47933,0.506096959,0.236106023,0.017726243,0.029452056
47934,0.501008987,0.234325245,0.017674178,0.029384255
47935,0.498347789,0.232796043,0.01760608,0.029356986
47936,0.493824542,0.229648039,0.017634481,0.02885437
47937,0.490068018,0.229797482,0.015930623,0.027244106
47943,0.485540092,0.233252436,0.018004268,0.027604967
47948,0.457376063,0.233177841,0.017571419,0.027077958
47949,0.449900031,0.221089005,0.017515749,0.028608724
47950,0.445062816,0.205088302,0.018201441,0.030264437
47951,0.444762915,0.180949122,0.018750608,0.031722426
47952,0.444227219,0.162775695,0.016514421,0.027403057
47959,0.490735114,0.06028524,0.015496373,0.026928212
48104,0.369517058,0.552888036,0.016051412,0.032324016
48105,0.368402064,0.558718979,0.016208142,0.032865644
48106,0.367443681,0.561551094,0.016480356,0.033316493
48107,0.367200732,0.56487596,0.016987473,0.034178257
48109,0.367173493,0.574159741,0.015693039,0.033561528
48110,0.367234409,0.575693429,0.01581037,0.03394556
48111,0.366623223,0.573420048,0.015751243,0.033740878
48112,0.365238369,0.571514785,0.015833229,0.033234239
48113,0.364159822,0.574575722,0.015094846,0.032856941
48114,0.363202035,0.579542518,0.015029192,0.033081889
48115,0.362821102,0.579550982,0.014921576,0.032993376
48116,0.362148345,0.575026512,0.014971107,0.032637596
48117,0.3612414,0.574506104,0.015048027,0.032702923
48118,0.359017432,0.581623197,0.014775753,0.03278327
48119,0.358564258,0.586200833,0.014713496,0.032392859
48120,0.357025921,0.584880829,0.014533013,0.031875789
48121,0.354864746,0.576131165,0.014518142,0.031638741
48122,0.352264673,0.575478673,0.014550388,0.031856835
48123,0.349872351,0.581907272,0.014393687,0.031883657
48124,0.350061655,0.584077716,0.014695376,0.031931579
48125,0.348963261,0.583815098,0.014693886,0.031760991
48126,0.347514272,0.581697702,0.014870852,0.031522453
48127,0.347313046,0.582590818,0.014891326,0.031580031
48128,0.347639024,0.582167864,0.015087277,0.031690717
48129,0.348736703,0.58113718,0.015498847,0.031903684
48130,0.348919332,0.575867295,0.015536726,0.03148216
48131,0.348931074,0.576491773,0.0151788,0.031015396
48132,0.34956038,0.574527621,0.015237808,0.030542552
48133,0.350731581,0.573224425,0.015552998,0.030437112
48134,0.35230419,0.572404981,0.015393436,0.030348599
48135,0.353436053,0.571346521,0.015396327,0.030539453
48136,0.354217529,0.571399331,0.015334696,0.030427396
48137,0.355486333,0.571373343,0.015278608,0.030627787
48138,0.356515527,0.57145077,0.014216781,0.030875564
48139,0.35881567,0.571453691,0.013602972,0.030683577
48140,0.362589598,0.573072731,0.013127238,0.031064272
48141,0.364029765,0.574252486,0.014058948,0.030599058
48142,0.366019338,0.573521972,0.014203191,0.030655921
48143,0.36912334,0.574436486,0.014288574,0.030779362
48223,0.362190783,0.571751833,0.016761929,0.032184899
48224,0.369283915,0.627537727,0.019235462,0.033552527
48225,0.377248168,0.674371004,0.021305889,0.03623575
48226,0.378305346,0.708208919,0.019583285,0.035235822
48227,0.374837041,0.716082096,0.019494206,0.033917189
48228,0.37154308,0.702553093,0.020019174,0.032242298
48229,0.365959466,0.661169469,0.01954475,0.033926606
48230,0.357192159,0.608117223,0.01971969,0.033188403
48231,0.347239256,0.546519756,0.019737989,0.034237206
48232,0.341896415,0.499120295,0.019544154,0.03474161
48234,0.329665065,0.428338081,0.018019527,0.030431747
48235,0.324248791,0.421443224,0.018250883,0.033271551
48236,0.326195627,0.423462242,0.018547893,0.033300161
48237,0.337425947,0.442329466,0.019042224,0.034093231
48238,0.34435901,0.478802383,0.01995194,0.038398623
48239,0.359765202,0.5331496,0.019933283,0.036008179
48240,0.370576441,0.586053073,0.018028826,0.03625977
48242,0.39281714,0.646529675,0.019154578,0.033573449
48243,0.392967194,0.642261386,0.020519853,0.035660088
48244,0.387311399,0.612622619,0.018830508,0.033957362
48245,0.379593134,0.558241129,0.015809804,0.029435098
48251,0.380380332,0.232023418,0.019131511,0.032330036
48252,0.368633419,0.389143765,0.020725489,0.039370805
48254,0.401766241,0.64398855,0.019613981,0.034900069
48255,0.401707411,0.595640898,0.022475332,0.038866997
48256,0.406890243,0.543848634,0.020814359,0.036592424
48257,0.41032058,0.496920198,0.021265477,0.037075341
48258,0.413525224,0.459198594,0.018899292,0.034195334
48259,0.417101324,0.426629782,0.020567745,0.03674233
48260,0.419069082,0.398685575,0.022075534,0.04072538
48261,0.42542097,0.380145073,0.021277905,0.037329257
48262,0.427916169,0.360029727,0.021529555,0.037497818
48263,0.430520654,0.347652406,0.021223933,0.036729753
48264,0.433047652,0.340578973,0.02082321,0.034979522
48265,0.435897917,0.336199433,0.020693243,0.034683883
48266,0.438865602,0.338549942,0.020858943,0.035106838
48267,0.441064715,0.343401134,0.020579487,0.035032511
48268,0.451263726,0.37502557,0.018675357,0.031038851
48268,0.445084572,0.354771495,0.018487275,0.02878198
48283,0.457462907,0.258657247,0.018106759,0.027832225
48284,0.457405269,0.25194034,0.018668979,0.030144081
48285,0.457899213,0.243509114,0.019077033,0.030669704
48286,0.458118916,0.236243904,0.019419611,0.030669317
48287,0.460434914,0.226127982,0.01895386,0.031306803
48288,0.463415384,0.215913177,0.018705934,0.031045362
48289,0.468754828,0.207271993,0.01835981,0.03047727
48290,0.474620521,0.199867874,0.018687636,0.030838862
48291,0.479703486,0.190690652,0.019094795,0.0314897
48292,0.486062586,0.185649157,0.018307269,0.030303761
48293,0.491893858,0.178133026,0.018450677,0.030565768
48294,0.499405563,0.169121891,0.017129689,0.028296605
48295,0.509179354,0.164464459,0.016416848,0.027855337
48296,0.516596198,0.162120149,0.016822755,0.028546035
48297,0.522506475,0.159110814,0.015262961,0.025995791
48310,0.539237857,0.164384454,0.015459359,0.026903033
48311,0.508476138,0.149488971,0.016091406,0.029225051
48312,0.474832505,0.095076174,0.019825876,0.034267716
48313,0.468620032,0.073495261,0.020234406,0.035061434
48314,0.463443398,0.06107948,0.019934088,0.033564802
48315,0.457230657,0.05008065,0.020196021,0.03359979
48316,0.451555073,0.043963149,0.01985684,0.033758964
48317,0.445701212,0.038321178,0.020366907,0.034703247
48318,0.439664304,0.036877185,0.020048469,0.034495849
48319,0.432746232,0.038265619,0.020496041,0.035129122
48320,0.425876647,0.042302094,0.020955443,0.0360232
48321,0.418632686,0.0507835,0.021999747,0.038178992
48322,0.411565781,0.061800037,0.021901697,0.037868239
48323,0.404048979,0.077339225,0.023745,0.041511241
48324,0.39724955,0.095145054,0.023125291,0.040666014
48325,0.389477521,0.116249524,0.023784518,0.041648701
48341,0.241958931,0.583357692,0.013908565,0.03158623
48342,0.241848886,0.58597362,0.013855055,0.031354725
48366,0.340632439,0.582466245,0.015315324,0.032266796
48367,0.344889611,0.576386154,0.017446876,0.034794211
48368,0.346698433,0.575296283,0.016858399,0.034260571
48369,0.348795474,0.578585625,0.016432494,0.033302009
48370,0.350876689,0.579393744,0.016375095,0.033164322
48371,0.353000641,0.575857162,0.016417533,0.032643318
48372,0.353818923,0.575652719,0.016231537,0.032355011
48373,0.35365212,0.579328418,0.016014695,0.032039821
48374,0.353396714,0.583577275,0.015417606,0.031992495
48375,0.35449326,0.583879292,0.015158504,0.031908512
48376,0.355604112,0.581102252,0.015391201,0.032361567
48377,0.354706943,0.582238913,0.015317321,0.032381654
48378,0.352288723,0.584182024,0.015054286,0.032104552
48379,0.35024175,0.587213695,0.014776945,0.032224298
48380,0.352968544,0.591448903,0.013981104,0.032498777
48381,0.349934399,0.588623524,0.01474902,0.032127142
48382,0.350572884,0.588668585,0.014827698,0.032172322
48383,0.348864466,0.590844333,0.014605284,0.032179475
48384,0.351873815,0.598059773,0.013814777,0.032036185
48385,0.348117411,0.59791708,0.014676094,0.032202542
48386,0.350750268,0.593680978,0.014000833,0.032294929
48390,0.344490349,0.598002911,0.014959663,0.032112062
48391,0.338038504,0.592638612,0.015853494,0.031831563
48393,0.338685364,0.592200041,0.015684426,0.031603038
48394,0.341195554,0.593685687,0.016296327,0.03186059
48395,0.34193331,0.594365478,0.016448736,0.031664431
48396,0.339350998,0.593405426,0.016223997,0.031814814
48398,0.340765983,0.587789059,0.016076982,0.031474948
48400,0.343192726,0.584231496,0.016058624,0.030977309
